AHRS quaternion double evaluation application, compiled Jul 28 2022 14:16:54
Sensor data will be streamed after initialization.
GPIO initialized.
i2c bus opened with handle 0.
Device with address a0 found
+4.7, -5.5, 28.7, -1.002e-02, 1.057e-03, -1.979e-03, 1519
+4.8, -5.5, 28.8, -1.002e-02, 1.038e-03, -2.013e-03, 1278
+4.9, -5.5, 28.8, -1.002e-02, 1.021e-03, -2.047e-03, 1389
+5.1, -5.5, 28.7, -1.002e-02, 1.006e-03, -2.082e-03, 1314
+5.2, -5.5, 28.7, -1.002e-02, 9.901e-04, -2.118e-03, 4222
+5.3, -5.6, 28.7, -1.001e-02, 9.749e-04, -2.154e-03, 4129
+5.4, -5.6, 28.7, -1.001e-02, 9.595e-04, -2.190e-03, 4500
+5.5, -5.6, 28.7, -9.997e-03, 9.602e-04, -2.227e-03, 1445
+5.6, -5.7, 28.6, -9.989e-03, 9.585e-04, -2.263e-03, 1297
+5.7, -5.7, 28.6, -9.981e-03, 9.580e-04, -2.300e-03, 1277
+5.8, -5.8, 28.6, -9.972e-03, 9.552e-04, -2.336e-03, 1278
+5.9, -5.8, 28.6, -9.963e-03, 9.514e-04, -2.372e-03, 3352
+6.0, -5.8, 28.6, -9.973e-03, 9.328e-04, -2.409e-03, 1278
+6.1, -5.8, 28.6, -9.979e-03, 9.135e-04, -2.446e-03, 1259
+6.2, -5.8, 28.6, -9.984e-03, 8.957e-04, -2.484e-03, 1278
+10.6, 1.7, 30.1, -1.055e-02, -2.155e-03, -2.514e-03, 1296
+10.6, 1.0, 30.0, -1.050e-02, -1.942e-03, -2.627e-03, 1334
+10.5, 0.4, 29.8, -1.044e-02, -1.752e-03, -2.731e-03, 1630
+10.6, -0.2, 29.6, -1.039e-02, -1.580e-03, -2.831e-03, 1260
+10.6, -0.7, 29.5, -1.033e-02, -1.424e-03, -2.926e-03, 1259
+10.6, -1.2, 29.4, -1.029e-02, -1.282e-03, -3.018e-03, 1278
+10.6, -1.6, 29.3, -1.025e-02, -1.151e-03, -3.107e-03, 1296
+10.7, -2.1, 29.2, -1.022e-02, -1.031e-03, -3.193e-03, 1240
+10.8, -2.4, 29.1, -1.019e-02, -9.208e-04, -3.277e-03, 1259
+10.8, -2.8, 29.0, -1.016e-02, -8.206e-04, -3.359e-03, 1259
+10.9, -3.2, 28.9, -1.013e-02, -7.309e-04, -3.437e-03, 1260
+11.0, -3.5, 28.9, -1.011e-02, -6.473e-04, -3.515e-03, 1259
+11.1, -3.8, 28.8, -1.009e-02, -5.786e-04, -3.591e-03, 1407
+11.2, -4.0, 28.8, -1.008e-02, -5.186e-04, -3.665e-03, 1259
+11.3, -4.2, 28.8, -1.007e-02, -4.660e-04, -3.736e-03, 1259
+11.4, -4.5, 28.7, -1.005e-02, -4.191e-04, -3.806e-03, 1259
+11.5, -4.7, 28.7, -1.004e-02, -3.786e-04, -3.875e-03, 1277
