AHRS quaternion double evaluation application, compiled Jul 28 2022 14:16:54
Sensor data will be streamed after initialization.
GPIO initialized.
i2c bus opened with handle 0.
Device with address a0 found
+27.9, -14.5, 23.6, -9.942e-03, 1.318e-04, -2.072e-03, 1648
+30.0, -15.0, 22.7, -9.981e-03, -1.669e-05, -2.085e-03, 1555
+32.2, -15.8, 21.6, -9.939e-03, -4.548e-05, -2.148e-03, 1463
+34.5, -16.5, 20.2, -9.920e-03, -1.224e-04, -2.197e-03, 1519
+36.0, -17.0, 18.9, -9.858e-03, -2.895e-04, -2.239e-03, 1315
+37.1, -17.9, 18.2, -9.885e-03, -3.811e-04, -2.292e-03, 3981
+38.3, -18.8, 17.6, -9.865e-03, -4.549e-04, -2.376e-03, 2963
+39.8, -19.7, 16.9, -9.804e-03, -5.358e-04, -2.434e-03, 1259
+41.7, -20.5, 16.1, -9.788e-03, -6.284e-04, -2.481e-03, 1536
+44.0, -21.0, 15.4, -9.765e-03, -6.845e-04, -2.552e-03, 1407
+46.4, -21.1, 14.9, -9.812e-03, -7.658e-04, -2.594e-03, 1852
+48.8, -21.3, 14.3, -9.819e-03, -8.862e-04, -2.647e-03, 1407
+51.1, -21.9, 13.3, -9.771e-03, -9.246e-04, -2.682e-03, 1259
+53.4, -22.8, 11.9, -9.732e-03, -9.404e-04, -2.729e-03, 1278
+55.6, -23.7, 10.8, -9.706e-03, -9.886e-04, -2.775e-03, 1259
+57.7, -24.6, 10.2, -9.704e-03, -1.006e-03, -2.827e-03, 2018
+59.7, -25.4, 9.4, -9.729e-03, -1.034e-03, -2.872e-03, 1259
+61.8, -26.1, 8.6, -9.638e-03, -1.067e-03, -2.941e-03, 1278
+63.7, -26.6, 8.1, -9.629e-03, -1.116e-03, -2.976e-03, 1277
+65.6, -26.6, 7.8, -9.589e-03, -1.143e-03, -3.033e-03, 3888
+67.4, -26.1, 7.2, -9.559e-03, -1.164e-03, -3.089e-03, 1537
+69.2, -25.3, 6.7, -9.556e-03, -1.294e-03, -3.119e-03, 1277
+71.0, -25.0, 6.1, -9.524e-03, -1.365e-03, -3.141e-03, 1277
+72.9, -25.2, 5.4, -9.482e-03, -1.350e-03, -3.183e-03, 1277
+74.8, -25.5, 4.8, -9.424e-03, -1.335e-03, -3.238e-03, 1278
+76.5, -25.6, 4.3, -9.327e-03, -1.357e-03, -3.313e-03, 1278
+78.3, -25.5, 3.9, -9.283e-03, -1.410e-03, -3.359e-03, 1407
+80.2, -25.2, 3.2, -9.221e-03, -1.412e-03, -3.389e-03, 1277
+82.0, -24.6, 2.4, -9.150e-03, -1.423e-03, -3.428e-03, 1277
+83.6, -24.3, 2.0, -9.115e-03, -1.406e-03, -3.457e-03, 1278
+85.1, -23.9, 1.8, -9.062e-03, -1.402e-03, -3.498e-03, 1407
+86.5, -23.6, 1.5, -9.022e-03, -1.431e-03, -3.532e-03, 1278
+87.9, -23.5, 1.3, -8.942e-03, -1.487e-03, -3.569e-03, 1296
+89.4, -23.5, 1.1, -8.892e-03, -1.530e-03, -3.595e-03, 1277
+91.0, -23.2, 0.8, -8.868e-03, -1.559e-03, -3.612e-03, 1259
+92.5, -22.6, 0.3, -8.844e-03, -1.641e-03, -3.631e-03, 1296
+93.8, -22.4, -0.2, -8.777e-03, -1.618e-03, -3.672e-03, 1259
+94.9, -22.3, -0.5, -8.675e-03, -1.633e-03, -3.711e-03, 1277
+95.7, -22.4, -0.8, -8.600e-03, -1.619e-03, -3.741e-03, 1278
+96.6, -22.4, -0.9, -8.573e-03, -1.667e-03, -3.754e-03, 1371
+97.4, -22.1, -1.1, -8.577e-03, -1.756e-03, -3.755e-03, 4537
+98.6, -21.9, -1.5, -8.564e-03, -1.843e-03, -3.766e-03, 4166
+99.7, -21.9, -2.1, -8.513e-03, -1.857e-03, -3.785e-03, 1278
+100.6, -21.9, -2.4, -8.482e-03, -1.900e-03, -3.801e-03, 2758
+101.3, -21.9, -2.7, -8.467e-03, -1.932e-03, -3.813e-03, 1555
+102.4, -21.7, -3.1, -8.466e-03, -2.003e-03, -3.823e-03, 1667
+103.6, -21.5, -3.4, -8.483e-03, -2.085e-03, -3.829e-03, 1278
+105.0, -21.0, -3.9, -8.467e-03, -2.136e-03, -3.841e-03, 1408
+106.2, -20.7, -4.4, -8.444e-03, -2.114e-03, -3.855e-03, 3000
+107.2, -20.6, -4.9, -8.411e-03, -2.097e-03, -3.877e-03, 1278
+108.2, -20.7, -5.3, -8.426e-03, -2.160e-03, -3.891e-03, 1407
+109.3, -20.8, -5.9, -8.391e-03, -2.173e-03, -3.912e-03, 1259
+110.3, -20.8, -6.7, -8.300e-03, -2.163e-03, -3.944e-03, 1278
+111.0, -20.4, -7.4, -8.239e-03, -2.152e-03, -3.969e-03, 1296
+111.7, -19.9, -8.0, -8.167e-03, -2.137e-03, -4.002e-03, 1278
+112.1, -19.7, -8.5, -8.066e-03, -2.106e-03, -4.049e-03, 1277
+112.4, -19.8, -8.7, -8.020e-03, -2.109e-03, -4.084e-03, 1278
+112.5, -19.7, -8.8, -8.001e-03, -2.157e-03, -4.108e-03, 1389
+112.6, -19.6, -8.8, -7.989e-03, -2.188e-03, -4.126e-03, 1278
+112.7, -19.6, -8.8, -7.979e-03, -2.227e-03, -4.146e-03, 3815
+112.5, -19.8, -8.8, -7.938e-03, -2.200e-03, -4.168e-03, 1796
+112.2, -20.1, -8.6, -7.927e-03, -2.215e-03, -4.183e-03, 1315
+111.7, -20.4, -8.2, -7.941e-03, -2.214e-03, -4.197e-03, 1296
+111.3, -20.4, -8.0, -7.985e-03, -2.245e-03, -4.202e-03, 1315
+111.1, -20.3, -8.0, -7.993e-03, -2.307e-03, -4.222e-03, 1277
+111.0, -20.1, -7.8, -8.024e-03, -2.338e-03, -4.229e-03, 1389
+110.6, -19.9, -8.0, -8.034e-03, -2.272e-03, -4.231e-03, 1277
+110.1, -19.6, -8.3, -8.013e-03, -2.266e-03, -4.254e-03, 1277
+109.8, -19.4, -8.5, -8.087e-03, -2.280e-03, -4.249e-03, 1463
+109.3, -19.3, -8.7, -8.102e-03, -2.284e-03, -4.265e-03, 1425
+108.7, -19.3, -8.6, -8.123e-03, -2.330e-03, -4.287e-03, 1315
+108.0, -19.3, -8.8, -8.098e-03, -2.316e-03, -4.316e-03, 3814
+107.2, -19.3, -9.1, -8.044e-03, -2.296e-03, -4.340e-03, 1297
+106.4, -19.4, -9.5, -8.006e-03, -2.299e-03, -4.363e-03, 1296
+105.5, -19.6, -9.7, -7.998e-03, -2.312e-03, -4.379e-03, 1426
+104.7, -19.9, -9.9, -7.968e-03, -2.336e-03, -4.405e-03, 1296
+103.8, -20.4, -9.7, -7.952e-03, -2.311e-03, -4.418e-03, 1315
+102.9, -20.8, -9.6, -7.970e-03, -2.287e-03, -4.423e-03, 1296
+102.0, -21.2, -9.4, -7.993e-03, -2.338e-03, -4.437e-03, 1259
+101.6, -22.0, -9.3, -7.980e-03, -2.363e-03, -4.458e-03, 3814
+101.3, -22.8, -9.2, -7.953e-03, -2.363e-03, -4.477e-03, 1296
+100.8, -23.7, -8.8, -7.932e-03, -2.365e-03, -4.492e-03, 1426
